Zip	City	State	Region	District	Latitude (State Centre)	Lonitude (State Centre)2
51108	Sioux City, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51109	Sioux City, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51111	Sioux City, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51201	Sheldon, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51230	Alvord, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51231	Archer, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51232	Ashton, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51234	Boyden, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51235	Doon, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51237	George, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51238	Hospers, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51239	Hull, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51240	Inwood, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51241	Larchwood, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51242	Lester, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51243	Little Rock, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51244	Matlock, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51245	Primghar, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51246	Rock Rapids, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51247	Rock Valley, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51248	Sanborn, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51249	Sibley, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51250	Sioux Center, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51345	Harris, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51350	Melvin, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51354	Ocheyedan, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51401	Carroll, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51430	Arcadia, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51431	Arthur, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51432	Aspinwall, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51433	Auburn, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51436	Breda, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51439	Charter Oak, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51440	Dedham, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51441	Deloit, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51442	Denison, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51443	Glidden, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51444	Halbur, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51445	Ida Grove, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51446	Irwin, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51447	Kirkman, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51448	Kiron, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51449	Lake City, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51450	Lake View, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51451	Lanesboro, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51452	Lidderdale, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51453	Lohrville, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51454	Manilla, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51455	Manning, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51458	Odebolt, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51459	Ralston, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51460	Ricketts, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51461	Schleswig, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51462	Scranton, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51463	Templeton, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51465	Vail, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51466	Wall Lake, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51467	Westside, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51520	Arion, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51523	Blencoe, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51527	Defiance, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51528	Dow City, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51529	Dunlap, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51530	Earling, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51531	Elk Horn, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51537	Harlan, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51543	Kimballton, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51552	Marne, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51558	Moorhead, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51562	Panama, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51572	Soldier, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51578	Westphalia, IA	IA	Central	District #32	42.02996663	-93.46588059999999
51593	Harlan, IA	IA	Central	District #32	42.02996663	-93.46588059999999
164	Northwest Beltrami Cnty, MN	MN	Central	District #32	45.544174299999995	-94.43034861
165	Beltrami Isl State For, MN	MN	Central	District #32	45.544174299999995	-94.43034861
166	Red Lake Indian Res, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56110	Adrian, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56113	Arco, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56114	Avoca, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56115	Balaton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56116	Beaver Creek, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56117	Bigelow, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56119	Brewster, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56122	Chandler, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56123	Currie, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56128	Edgerton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56129	Ellsworth, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56131	Fulda, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56132	Garvin, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56134	Hardwick, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56136	Hendricks, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56137	Heron Lake, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56138	Hills, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56139	Holland, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56140	Ihlen, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56141	Iona, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56142	Ivanhoe, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56144	Jasper, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56146	Kanaranzi, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56147	Kenneth, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56149	Lake Benton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56150	Lakefield, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56151	Lake Wilson, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56153	Leota, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56155	Lismore, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56156	Luverne, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56157	Lynd, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56158	Magnolia, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56161	Okabena, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56164	Pipestone, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56165	Reading, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56167	Round Lake, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56168	Rushmore, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56169	Russell, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56170	Ruthton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56172	Slayton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56173	Steen, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56175	Tracy, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56177	Trosky, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56178	Tyler, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56185	Wilmont, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56186	Woodstock, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56187	Worthington, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56201	Willmar, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56207	Alberta, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56208	Appleton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56210	Barry, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56211	Beardsley, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56212	Bellingham, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56215	Benson, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56218	Boyd, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56219	Browns Valley, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56220	Canby, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56221	Chokio, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56222	Clara City, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56223	Clarkfield, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56225	Clinton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56226	Clontarf, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56227	Correll, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56229	Cottonwood, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56231	Danvers, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56232	Dawson, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56235	Donnelly, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56236	Dumont, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56239	Ghent, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56240	Graceville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56241	Granite Falls, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56244	Hancock, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56245	Hanley Falls, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56248	Herman, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56249	Holloway, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56252	Kerkhoven, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56256	Madison, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56257	Marietta, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56258	Marshall, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56260	Maynard, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56262	Milan, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56264	Minneota, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56265	Montevideo, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56267	Morris, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56271	Murdock, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56273	New London, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56274	Norcross, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56276	Odessa, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56278	Ortonville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56279	Pennock, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56280	Porter, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56281	Prinsburg, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56282	Raymond, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56284	Renville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56285	Sacred Heart, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56289	Sunburg, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56291	Taunton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56295	Watson, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56296	Wheaton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56308	Alexandria, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56309	Ashby, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56311	Barrett, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56312	Belgrade, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56315	Brandon, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56316	Brooten, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56318	Burtrum, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56319	Carlos, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56323	Cyrus, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56324	Dalton, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56325	Elrosa, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56326	Evansville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56327	Farwell, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56332	Garfield, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56334	Glenwood, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56335	Greenwald, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56336	Grey Eagle, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56339	Hoffman, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56341	Holmes City, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56343	Kensington, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56347	Long Prairie, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56349	Lowry, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56352	Melrose, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56354	Miltona, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56355	Nelson, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56356	New Munich, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56360	Osakis, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56361	Parkers Prairie, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56378	Sauk Centre, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56381	Starbuck, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56382	Swanville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56385	Villard, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56389	West Union, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56433	Akeley, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56434	Aldrich, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56436	Benedict, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56437	Bertha, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56438	Browerville, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56440	Clarissa, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56446	Eagle Bend, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56453	Hewitt, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56458	Lake George, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56461	Laporte, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56464	Menahga, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56467	Nevis, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56470	Park Rapids, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56477	Sebeka, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56478	Nimrod, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56479	Staples, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56481	Verndale, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56482	Wadena, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56501	Detroit Lakes, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56502	Detroit Lakes, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56510	Ada, MN	MN	Central	District #32	45.544174299999995	-94.43034861
56511	Audubon, MN	MN	Central	District #32	45.544174299999995	-94.43034861
